node_id,parent_id,category
5957,3681,-1
5958,4064,-1
5959,3652,-1
5960,1971,-1
5961,253,-1
5962,2379,-1
5963,5174,3977
5964,1827,-1
5965,2890,-1
5966,1839,-1
5967,884,-1
5968,1263,2194
5969,4579,-1
5970,680,-1
5971,2541,-1
5972,1353,-1
5973,491,-1
5974,5641,-1
5975,3518,2287
5976,2105,-1
5977,317,-1
5978,5104,-1
5979,3218,-1
5980,346,-1
5981,5039,-1
5982,1516,-1
5983,5781,-1
5984,5046,-1
5985,114,-1
5986,699,-1
5987,3307,-1
5988,4630,-1
5989,2168,-1
5990,773,-1
5991,4147,-1
5992,773,-1
5993,4219,-1
5994,5112,-1
5995,2526,7385
5996,2860,8469
5997,5145,-1
5998,2956,5746
5999,2644,-1
6000,4968,-1
6001,4200,2808
6002,4884,6289
6003,1699,-1
6004,2651,-1
6005,1154,-1
6006,1534,-1
6007,4703,-1
6008,1767,5888
6009,2443,-1
6010,215,-1
6011,699,-1
6012,3952,-1
6013,1144,-1
6014,1133,-1
6015,5501,-1
6016,5165,-1
6017,691,-1
6018,4028,-1
6019,316,-1
6020,4972,3814
6021,3221,-1
6022,3103,-1
6023,867,-1
6024,1390,-1
6025,3772,-1
6026,2199,-1
6027,3627,-1
6028,2459,-1
6029,2621,-1
6030,2027,-1
6031,3012,-1
6032,716,-1
6033,3224,-1
6034,4368,-1
6035,1599,-1
6036,1955,-1
6037,4234,1742
6038,5380,-1
6039,5981,-1
6040,5667,-1
6041,1157,-1
6042,4739,-1
6043,5954,4491
6044,1208,-1
6045,3758,-1
6046,5589,9394
6047,4796,-1
6048,41,9465
6049,5610,-1
6050,2471,584
6051,5520,-1
6052,3535,-1
6053,5899,-1
6054,2320,-1
6055,5071,-1
6056,658,-1
6057,5641,-1
6058,4849,-1
6059,3441,-1
6060,509,-1
6061,4443,9074
6062,1993,-1
6063,677,-1
6064,3658,-1
6065,216,-1
6066,352,-1
6067,5480,-1
6068,5585,-1
6069,4800,7243
6070,5041,-1
6071,4010,-1
6072,766,-1
6073,678,-1
6074,964,-1
6075,1491,-1
6076,2886,7458
6077,1110,-1
6078,2106,-1
6079,3662,-1
6080,2151,-1
6081,953,-1
6082,4217,-1
6083,2861,3413
6084,2688,-1
6085,6055,-1
6086,2889,-1
6087,1865,-1
6088,4532,5781
6089,4436,-1
6090,303,-1
6091,1793,-1
6092,4947,-1
6093,5395,-1
6094,2002,-1
6095,5118,-1
6096,2429,-1
6097,5192,-1
6098,3427,-1
6099,6046,-1
6100,4307,-1
6101,2241,-1
6102,923,-1
6103,3560,-1
6104,4513,-1
6105,4455,-1
6106,3178,-1
6107,1540,-1
6108,4755,1937
6109,1922,-1
6110,5934,-1
6111,1066,-1
6112,2890,-1
6113,3377,-1
6114,4101,-1
6115,4749,-1
6116,859,-1
6117,2643,-1
6118,686,-1
6119,1259,-1
6120,4663,-1
6121,989,-1
6122,2572,-1
6123,3989,-1
6124,4046,-1
6125,4409,-1
6126,898,-1
6127,1983,-1
6128,1997,-1
6129,4147,-1
6130,4183,-1
6131,3063,-1
6132,2369,-1
6133,1995,-1
6134,2921,-1
6135,268,-1
6136,1466,-1
6137,2347,-1
6138,2107,-1
6139,665,1541
6140,4336,-1
6141,983,-1
6142,4399,-1
6143,4736,-1
6144,3952,1425
6145,3774,-1
6146,1039,1208
6147,4330,5985
6148,3688,-1
6149,3477,-1
6150,3824,-1
6151,3300,-1
6152,748,-1
6153,1015,-1
6154,1780,-1
6155,2211,-1
6156,744,-1
6157,1242,-1
6158,520,-1
6159,1518,-1
6160,4887,-1
6161,2645,-1
6162,3768,-1
6163,2593,-1
6164,2884,-1
6165,3124,-1
6166,1795,-1
6167,6127,-1
6168,3488,-1
6169,5430,-1
6170,274,-1
6171,1182,-1
6172,1249,-1
6173,5218,-1
6174,2519,-1
6175,1734,-1
6176,5925,-1
6177,4021,-1
6178,4730,5285
6179,3894,-1
6180,2754,2957
6181,1939,-1
6182,5698,-1
6183,4394,-1
6184,3347,-1
6185,3543,-1
6186,5044,-1
6187,805,-1
6188,3223,-1
6189,4002,-1
6190,2678,-1
6191,2963,-1
6192,2458,-1
6193,5859,-1
6194,676,-1
6195,514,-1
6196,5313,-1
6197,1635,-1
6198,2294,-1
6199,4945,-1
6200,5654,-1
6201,3637,-1
6202,1364,-1
6203,1922,-1
6204,398,-1
6205,4144,-1
6206,2455,2677
6207,5783,-1
6208,607,-1
6209,3504,-1
6210,5478,-1
6211,388,-1
6212,4918,-1
6213,2052,-1
6214,4251,-1
6215,4251,-1
6216,5599,-1
6217,4760,-1
6218,3355,-1
6219,4467,-1
6220,2048,-1
6221,4419,-1
6222,3962,-1
6223,1043,-1
6224,4105,-1
6225,4306,-1
6226,4904,-1
6227,4836,-1
6228,5704,-1
6229,265,-1
6230,2770,-1
6231,1898,-1
6232,1453,-1
6233,172,-1
6234,812,-1
6235,2016,-1
6236,5157,-1
6237,2201,-1
6238,4036,-1
6239,5511,-1
6240,2945,-1
6241,6217,-1
6242,4213,-1
6243,1439,-1
6244,3951,-1
6245,4620,-1
6246,4840,-1
6247,525,-1
6248,5615,-1
6249,442,-1
6250,6066,-1
6251,5850,-1
6252,4995,-1
6253,2767,-1
6254,755,4894
6255,4162,-1
6256,3340,-1
6257,4723,-1
6258,5398,-1
6259,977,3011
6260,4489,3039
6261,5532,5391
6262,3166,-1
6263,2653,-1
6264,5709,-1
6265,3826,-1
6266,751,-1
6267,5641,-1
6268,5181,2360
6269,5749,-1
6270,4537,-1
6271,5956,-1
6272,5402,4090
6273,646,-1
6274,3445,-1
6275,410,-1
6276,1011,2971
6277,23,-1
6278,3779,-1
6279,5970,-1
6280,2117,-1
6281,2758,5190
6282,5665,-1
6283,3790,-1
6284,1661,-1
6285,5888,1638
6286,4399,2290
6287,4525,-1
6288,4673,9324
6289,1365,-1
6290,3840,-1
6291,2625,-1
6292,976,-1
6293,59,-1
6294,2617,-1
6295,346,-1
6296,2561,-1
6297,5136,-1
6298,2477,-1
6299,4422,-1
6300,1196,-1
6301,3183,-1
6302,1857,-1
6303,726,-1
6304,1814,-1
6305,2147,-1
6306,1354,-1
6307,459,-1
6308,2587,-1
6309,2874,-1
6310,4251,-1
6311,818,-1
6312,3835,-1
6313,399,-1
6314,4277,3208
6315,5471,-1
6316,124,-1
6317,1819,-1
6318,4562,8797
6319,2456,-1
6320,2518,-1
6321,2023,-1
6322,2078,-1
6323,5243,-1
6324,5466,-1
6325,5974,-1
6326,5935,-1
6327,4301,-1
6328,4039,-1
6329,6058,-1
6330,2130,-1
6331,4651,-1
6332,5671,-1
6333,5605,-1
6334,4317,-1
6335,1050,-1
6336,4226,-1
6337,5643,-1
6338,4076,-1
6339,6257,-1
6340,2595,-1
6341,2578,-1
6342,3983,-1
6343,3499,-1
6344,2682,-1
6345,5917,-1
6346,194,-1
6347,5478,-1
6348,4673,-1
6349,5898,-1
6350,2134,-1
6351,1743,8290
6352,4426,-1
6353,3407,-1
6354,2565,-1
6355,206,-1
6356,3890,-1
6357,2440,-1
6358,2951,-1
6359,1716,-1
6360,5204,-1
6361,3326,-1
6362,1771,-1
6363,3806,-1
6364,1431,-1
6365,1606,-1
6366,2800,-1
6367,4727,-1
6368,4991,-1
6369,2381,-1
6370,3977,-1
6371,3466,-1
6372,4654,-1
6373,5650,-1
6374,1462,-1
6375,4987,-1
6376,5172,-1
6377,3527,-1
6378,3030,-1
6379,5913,-1
6380,3530,-1
6381,5665,5489
6382,461,-1
6383,6143,3852
6384,1158,-1
6385,4729,-1
6386,5441,-1
6387,119,-1
6388,5295,8944
6389,6122,-1
6390,5211,-1
6391,5903,9273
6392,5536,-1
6393,4365,-1
6394,3474,-1
6395,5370,9408
6396,1850,-1
6397,1389,-1
6398,598,2993
6399,2229,-1
6400,512,5768
6401,1888,-1
6402,1873,-1
6403,5901,895
6404,1377,-1
6405,5526,8198
6406,4401,-1
6407,5097,-1
6408,218,-1
6409,5245,-1
6410,3051,-1
6411,172,-1
6412,4885,-1
6413,250,-1
6414,2264,-1
6415,3692,-1
6416,3872,-1
6417,3314,-1
6418,4537,-1
6419,4854,-1
6420,2902,-1
6421,3074,-1
6422,5471,3777
6423,14,-1
6424,5262,-1
6425,3609,-1
6426,3514,-1
6427,906,-1
6428,5933,-1
6429,4884,-1
6430,5118,-1
6431,3171,-1
6432,669,-1
6433,5575,-1
6434,4930,-1
6435,878,-1
6436,4986,-1
6437,2802,-1
6438,6405,-1
6439,2107,-1
6440,2828,6269
6441,4312,-1
6442,1705,-1
6443,1592,-1
6444,3349,8393
6445,4779,-1
6446,3296,-1
6447,5285,5286
6448,5922,-1
6449,4071,-1
6450,5431,8059
6451,1995,-1
6452,2774,-1
6453,4832,-1
6454,1035,-1
6455,504,2859
6456,2663,-1
6457,1597,-1
6458,5989,-1
6459,1664,-1
6460,3138,-1
6461,910,-1
6462,6454,-1
6463,2552,-1
6464,6254,-1
6465,3702,-1
6466,3030,-1
6467,4545,-1
6468,4675,4231
6469,3940,-1
6470,3099,-1
6471,559,-1
6472,570,-1
6473,4510,-1
6474,949,-1
6475,4539,-1
6476,1773,-1
6477,6208,-1
6478,5866,-1
6479,3699,-1
6480,3022,-1
6481,5849,-1
6482,3304,-1
6483,5364,-1
6484,1853,-1
6485,3664,-1
6486,5480,-1
6487,2833,-1
6488,4318,7310
6489,2258,-1
6490,4503,-1
6491,4400,-1
6492,5655,-1
6493,1843,-1
6494,162,-1
6495,2464,-1
6496,4108,-1
6497,3856,6261
6498,2812,-1
6499,1440,-1
6500,3056,8853
6501,482,-1
6502,4253,-1
6503,6386,9973
6504,6370,-1
6505,6174,-1
6506,3060,9858
6507,1228,-1
6508,3527,-1
6509,5606,-1
6510,421,-1
6511,1107,-1
6512,3777,-1
6513,2172,-1
6514,5197,-1
6515,382,-1
6516,643,-1
6517,3979,-1
6518,147,-1
6519,537,-1
6520,6230,-1
6521,1566,-1
6522,2898,5453
6523,2228,-1
6524,5032,7610
6525,1319,-1
6526,6413,-1
6527,5193,-1
6528,1384,-1
6529,5978,-1
6530,1588,4239
6531,6490,8854
6532,2460,-1
6533,18,-1
6534,3381,-1
6535,4441,-1
6536,6409,-1
6537,5246,7980
6538,1427,-1
6539,3685,-1
6540,6273,-1
6541,6275,-1
6542,1003,-1
6543,2525,-1
6544,1944,-1
6545,5177,-1
6546,1764,-1
6547,2110,-1
6548,3816,-1
6549,2035,-1
6550,1740,-1
6551,4219,-1
6552,1635,-1
6553,3627,-1
6554,6257,-1
6555,266,-1
6556,1190,-1
6557,3341,-1
6558,2090,-1
6559,1198,-1
6560,3499,-1
6561,4917,-1
6562,6096,-1
6563,620,-1
6564,2518,-1
6565,148,-1
6566,1983,-1
6567,6565,-1
6568,4400,-1
6569,6442,-1
6570,119,-1
6571,2326,-1
6572,260,-1
6573,133,-1
6574,6039,-1
6575,3976,-1
6576,4628,-1
6577,5237,-1
6578,4287,-1
6579,5263,-1
6580,3279,-1
6581,3258,-1
6582,200,-1
6583,4832,9971
6584,6479,-1
6585,5814,-1
6586,3023,-1
6587,2279,-1
6588,5156,-1
6589,491,9447
6590,5429,-1
6591,2333,-1
6592,5825,-1
6593,1076,-1
6594,2116,-1
6595,3839,-1
6596,1634,-1
6597,3979,6222
6598,2490,-1
6599,5641,-1
6600,4824,-1
6601,1075,-1
6602,260,8402
6603,4701,-1
6604,1155,-1
6605,2693,-1
6606,197,-1
6607,5403,-1
6608,5333,-1
6609,4339,-1
6610,6222,-1
6611,4216,-1
6612,4895,-1
6613,3707,-1
6614,2944,3817
6615,435,-1
6616,894,-1
6617,46,-1
6618,4831,-1
6619,6567,-1
6620,1558,-1
6621,450,-1
6622,2085,-1
6623,5704,-1
6624,1945,-1
6625,5354,-1
6626,165,-1
6627,4155,-1
6628,1065,-1
6629,1293,-1
6630,3881,-1
6631,2758,-1
6632,1372,-1
6633,6628,-1
6634,5524,-1
6635,2402,-1
6636,4545,-1
6637,3897,-1
6638,5512,-1
6639,4716,-1
6640,4692,-1
6641,2912,-1
6642,2452,-1
6643,6078,-1
6644,1370,-1
6645,743,-1
6646,5964,-1
6647,2330,-1
6648,4464,1462
6649,3187,-1
6650,3204,-1
6651,2857,-1
6652,3329,-1
6653,3981,-1
6654,5290,-1
6655,4769,5978
6656,4498,-1
6657,799,-1
6658,3321,-1
6659,1785,-1
6660,2753,-1
6661,5902,-1
6662,142,-1
6663,202,9761
6664,97,-1
6665,4887,-1
6666,6662,-1
6667,432,-1
6668,3855,-1
6669,3386,-1
6670,532,-1
6671,451,-1
6672,1924,-1
6673,5618,-1
6674,1532,-1
6675,4516,4815
6676,3201,-1
6677,3374,-1
6678,5970,-1
6679,2827,-1
6680,3352,-1
6681,787,-1
6682,1203,-1
6683,2463,-1
6684,5056,-1
6685,701,-1
6686,2701,-1
6687,4685,1903
6688,5276,-1
6689,6243,4040
6690,2512,-1
6691,3057,-1
6692,4366,-1
6693,6675,-1
6694,1247,-1
6695,4779,-1
6696,5069,-1
6697,1036,2860
6698,96,-1
6699,4094,-1
6700,2372,-1
6701,1293,-1
6702,608,-1
6703,2981,-1
6704,2526,6055
6705,2191,-1
6706,1916,7475
6707,2069,-1
6708,652,-1
6709,4145,-1
6710,4691,1843
6711,727,8114
6712,4004,-1
6713,3255,-1
6714,4396,-1
6715,4315,-1
6716,6668,-1
6717,2964,-1
6718,5611,3469
6719,710,4722
6720,1247,-1
6721,4200,-1
6722,495,-1
6723,4412,-1
6724,398,-1
6725,422,-1
6726,751,-1
6727,3052,-1
6728,3891,-1
6729,3877,-1
6730,277,-1
6731,5862,5192
6732,4518,-1
6733,5751,-1
6734,2196,-1
6735,6070,-1
6736,1307,-1
6737,5766,-1
6738,5410,-1
6739,4717,-1
6740,3439,4004
6741,1277,-1
6742,2054,-1
6743,6671,-1
6744,5487,-1
6745,2843,-1
6746,5713,-1
6747,812,-1
6748,6701,-1
6749,3369,6895
6750,5877,-1
6751,4849,-1
6752,542,-1
6753,1463,-1
6754,6332,-1
6755,429,-1
6756,2278,-1
6757,4206,-1
6758,5755,-1
6759,6123,-1
6760,1030,-1
6761,5764,-1
6762,3997,-1
6763,4066,-1
6764,4290,-1
6765,5931,-1
6766,1542,-1
6767,42,-1
6768,723,-1
6769,3870,-1
6770,4915,-1
6771,3223,-1
6772,4334,-1
6773,5476,-1
6774,1620,-1
6775,3269,-1
6776,6149,-1
6777,2600,-1
6778,5978,-1
6779,4233,-1
6780,51,-1
6781,2349,-1
6782,4371,4511
6783,275,-1
6784,5958,9586
6785,6235,-1
6786,5541,-1
6787,68,-1
6788,3961,-1
6789,4559,-1
6790,6556,-1
6791,1167,-1
6792,4517,-1
6793,1044,-1
6794,2953,-1
6795,736,-1
6796,5739,-1
6797,6597,-1
6798,4267,-1
6799,833,-1
6800,3713,-1
6801,1283,-1
6802,51,-1
6803,3218,-1
6804,1361,-1
6805,6544,-1
6806,3365,-1
6807,3458,-1
6808,4513,-1
6809,2672,-1
6810,951,-1
6811,6618,-1
6812,5071,-1
6813,1781,-1
6814,1070,-1
6815,3128,-1
6816,4738,-1
6817,5497,-1
6818,4744,-1
6819,1198,-1
6820,4857,-1
6821,5450,-1
6822,636,-1
6823,2886,-1
6824,3064,-1
6825,6221,-1
6826,5253,7281
6827,5654,-1
6828,816,-1
6829,5929,-1
6830,4192,-1
6831,4364,-1
6832,619,-1
6833,5479,-1
6834,3375,-1
6835,1484,-1
6836,5856,-1
6837,2423,-1
6838,3969,-1
6839,2199,-1
6840,5602,-1
6841,839,-1
6842,2712,-1
6843,498,-1
6844,4972,-1
6845,4186,-1
6846,1615,-1
6847,4067,-1
6848,681,-1
6849,5989,-1
6850,550,-1
6851,1230,-1
6852,4011,-1
6853,1740,-1
6854,3877,-1
6855,1669,-1
6856,1797,-1
6857,4101,-1
6858,1028,5806
6859,3857,-1
6860,5608,3832
6861,6173,9034
6862,3566,-1
6863,4861,4015
6864,4857,-1
6865,4813,-1
6866,2933,1201
6867,5378,-1
6868,2268,-1
6869,2272,8363
6870,2542,-1
6871,4822,-1
6872,6847,-1
6873,5862,-1
6874,544,1674
6875,354,-1
6876,2653,-1
6877,6678,-1
6878,6678,-1
6879,5772,-1
6880,1637,-1
6881,4018,-1
6882,5095,-1
6883,6367,5098
6884,2129,-1
6885,1235,-1
6886,677,-1
6887,3188,-1
6888,5743,-1
6889,1711,-1
6890,1568,-1
6891,6096,-1
6892,3366,-1
6893,19,-1
6894,2927,-1
6895,2339,-1
6896,1724,-1
6897,2588,-1
6898,5630,-1
6899,1591,-1
6900,5614,5525
6901,3250,-1
6902,5168,9929
6903,395,461
6904,3785,-1
6905,4476,-1
6906,4422,-1
6907,474,-1
6908,4370,-1
6909,3797,-1
6910,5939,-1
6911,6179,-1
6912,3933,8594
6913,399,-1
6914,6355,-1
6915,939,-1
6916,4496,-1
6917,4918,-1
6918,6312,-1
6919,64,-1
6920,4115,-1
6921,1547,-1
6922,4415,-1
6923,3392,-1
6924,1574,-1
6925,6197,-1
6926,1786,-1
6927,1980,-1
6928,1895,-1
6929,6082,500
6930,884,-1
6931,4315,-1
6932,5551,-1
6933,6538,-1
6934,6243,-1
6935,2877,-1
6936,6080,-1
6937,317,1883
6938,4504,-1
6939,3521,-1
6940,3386,-1
6941,1491,-1
6942,3493,-1
6943,4918,6770
6944,1560,-1
6945,5669,-1
6946,3191,-1
6947,5309,-1
6948,5020,-1
6949,6221,-1
6950,4260,-1
6951,3197,-1
6952,1802,-1
6953,4913,-1
6954,5270,-1
6955,2814,8478
6956,535,8157
6957,3377,-1
6958,938,-1
6959,3576,-1
6960,6936,-1
6961,1769,-1
6962,5915,-1
6963,3316,-1
6964,6366,-1
6965,1315,-1
6966,5646,-1
6967,1269,-1
6968,6792,4632
6969,5313,-1
6970,5304,-1
6971,16,-1
6972,4810,-1
6973,542,-1
6974,6060,-1
6975,828,-1
6976,6895,-1
6977,3802,-1
6978,2569,-1
6979,4075,-1
6980,2494,-1
6981,6979,7700
6982,5657,-1
6983,1852,6829
6984,1949,-1
6985,6526,-1
6986,400,1138
6987,751,-1
6988,1325,-1
6989,6028,-1
6990,867,2784
6991,200,8953
6992,2915,-1
6993,6500,-1
6994,6570,-1
6995,2349,-1
6996,6787,-1
6997,5881,-1
6998,5740,-1
6999,2087,-1
7000,454,-1
7001,5435,8564
7002,4945,-1
7003,1361,3799
7004,1493,6400
7005,1002,-1
7006,6954,-1
7007,3864,-1
7008,1055,-1
7009,3172,-1
7010,6601,-1
7011,2378,-1
7012,5464,-1
7013,6013,-1
7014,5804,-1
7015,3132,-1
7016,5809,-1
7017,938,-1
7018,3098,-1
7019,6966,-1
7020,4099,-1
7021,5764,-1
7022,2391,-1
7023,2467,-1
7024,4382,-1
7025,4649,-1
7026,1703,-1
7027,858,-1
7028,2512,-1
7029,6998,-1
7030,464,-1
7031,319,-1
7032,2175,1761
7033,5572,-1
7034,3856,-1
7035,2372,-1
7036,5964,-1
7037,4587,-1
7038,5708,-1
7039,308,4497
7040,4441,-1
7041,4698,5343
7042,3127,-1
7043,6372,-1
7044,6020,-1
7045,311,-1
7046,3906,-1
7047,575,-1
7048,6412,-1
7049,5053,-1
7050,5682,-1
7051,2494,-1
7052,5214,-1
7053,1647,-1
7054,419,-1
7055,4878,-1
7056,1590,-1
7057,47,-1
7058,2317,-1
7059,6382,1598
7060,5510,-1
7061,5033,5412
7062,913,-1
7063,5493,9101
7064,5742,-1
7065,4621,-1
7066,6700,-1
7067,2040,-1
7068,2056,-1
7069,3045,-1
7070,892,-1
7071,4939,-1
7072,6409,-1
7073,2694,-1
7074,5024,-1
7075,640,-1
7076,1252,5550
7077,1346,-1
7078,6929,-1
7079,1145,-1
7080,5791,6332
7081,3390,-1
7082,5239,-1
7083,6478,-1
7084,1857,-1
7085,5517,-1
7086,844,-1
7087,237,-1
7088,749,5124
7089,174,-1
7090,4093,-1
7091,1523,-1
7092,1955,-1
7093,453,-1
7094,6701,-1
7095,1388,-1
7096,6377,-1
7097,5643,-1
7098,3834,8946
7099,6251,-1
7100,2891,3853
7101,6026,-1
7102,1064,-1
7103,4030,-1
7104,1825,-1
7105,2627,-1
7106,2577,-1
7107,2780,-1
7108,5193,-1
7109,6652,-1
7110,2264,1630
7111,2552,-1
7112,578,-1
7113,2937,5152
7114,3522,-1
7115,3860,-1
7116,5820,-1
7117,3897,-1
7118,2484,-1
7119,4565,166
7120,1102,-1
7121,2407,-1
7122,2717,-1
7123,1947,-1
7124,6974,-1
7125,996,-1
7126,6425,-1
7127,6421,-1
7128,289,-1
7129,6283,-1
7130,902,-1
7131,932,-1
7132,1904,4437
7133,2130,-1
7134,1092,-1
7135,2446,-1
7136,1622,-1
7137,3098,-1
7138,4496,-1
7139,267,9608
7140,2325,-1
7141,2318,9736
7142,4918,7752
7143,3657,-1
7144,5478,-1
7145,3600,-1
7146,6673,-1
7147,3493,1082
7148,605,-1
7149,874,-1
7150,6273,-1
7151,4159,-1
7152,906,2639
7153,3205,-1
7154,490,-1
7155,1466,-1
7156,4129,-1
7157,1654,-1
7158,3749,-1
7159,980,-1
7160,2470,-1
7161,3750,-1
7162,6017,-1
7163,3097,-1
7164,6913,5798
7165,6486,-1
7166,917,-1
7167,746,-1
7168,3980,-1
7169,6342,-1
7170,5743,-1
7171,3571,4048
7172,5496,-1
7173,5829,9979
7174,2341,-1
7175,2000,-1
7176,1300,-1
7177,6004,-1
7178,2169,-1
7179,3316,-1
7180,4598,-1
7181,6308,-1
7182,1666,-1
7183,1056,-1
7184,559,-1
7185,2808,-1
7186,231,-1
7187,2610,-1
7188,1010,-1
7189,614,-1
7190,4057,-1
7191,2879,-1
7192,3052,-1
7193,944,6334
7194,6701,-1
7195,3414,-1
7196,1087,-1
7197,1914,-1
7198,6289,-1
7199,5492,-1
7200,2910,-1
7201,6644,-1
7202,5373,-1
7203,2675,-1
7204,1096,-1
7205,4853,-1
7206,3567,6090
7207,6629,-1
7208,1305,-1
7209,5638,-1
7210,3061,-1
7211,1980,-1
7212,791,-1
7213,3030,-1
7214,4809,-1
7215,6243,-1
7216,5372,-1
7217,1798,-1
7218,2999,668
7219,3857,-1
7220,2903,-1
7221,2461,-1
7222,2490,-1
7223,5864,-1
7224,7130,-1
7225,2460,-1
7226,2835,-1
7227,3754,-1
7228,1393,-1
7229,4379,6320
7230,3267,-1
7231,2923,-1
7232,5054,-1
7233,6787,-1
7234,328,-1
7235,3775,-1
7236,3872,-1
7237,5844,-1
7238,4154,-1
7239,5246,-1
7240,901,-1
7241,4008,-1
7242,284,-1
7243,1559,-1
7244,379,-1
7245,5904,-1
7246,4913,-1
7247,1182,-1
7248,5136,-1
7249,4645,-1
7250,2217,-1
7251,4432,-1
7252,2113,-1
7253,4227,-1
7254,6643,-1
7255,192,-1
7256,6706,-1
7257,3351,-1
7258,6247,-1
7259,1025,-1
7260,6530,-1
7261,2477,-1
7262,1036,-1
7263,6318,-1
7264,2085,-1
7265,5867,-1
7266,2385,-1
7267,3487,-1
7268,6467,-1
7269,1371,-1
7270,2140,-1
7271,523,3146
7272,6698,-1
7273,4418,-1
7274,1077,-1
7275,3546,-1
7276,1735,-1
7277,3044,-1
7278,2505,-1
7279,7093,-1
7280,7166,-1
7281,5192,-1
7282,1941,-1
7283,4529,-1
7284,1146,-1
7285,1726,-1
7286,3064,-1
7287,20,-1
7288,2589,-1
7289,3884,6998
7290,3115,-1
7291,3645,-1
7292,6292,6774
7293,1549,-1
7294,3429,-1
7295,2688,-1
7296,5216,-1
7297,4110,-1
7298,4603,-1
7299,2020,-1
7300,1918,-1
7301,306,-1
7302,6254,6953
7303,786,-1
7304,4427,-1
7305,3784,-1
7306,3132,-1
7307,3305,8300
7308,4704,-1
7309,1607,-1
7310,1007,4229
7311,4064,-1
7312,1039,-1
7313,307,3566
7314,3601,-1
7315,4882,-1
7316,6064,-1
7317,3475,-1
7318,7117,-1
7319,6549,-1
7320,6098,-1
7321,6523,4117
7322,438,-1
7323,1454,-1
7324,2654,-1
7325,5295,-1
7326,995,-1
7327,3839,-1
7328,5675,-1
7329,4810,-1
7330,4967,-1
7331,363,-1
7332,1955,-1
7333,1962,-1
7334,286,-1
7335,2623,-1
7336,7243,-1
7337,4877,-1
7338,5337,-1
7339,6910,-1
7340,2980,-1
7341,2552,-1
7342,6157,7778
7343,7075,-1
7344,2103,-1
7345,3061,-1
7346,7167,-1
7347,3037,-1
7348,3522,-1
7349,4834,-1
7350,263,-1
7351,2068,-1
7352,4226,-1
7353,1619,-1
7354,3005,4587
7355,1300,-1
7356,6974,-1
7357,5927,-1
7358,3715,-1
7359,1665,-1
7360,6079,-1
7361,1860,-1
7362,4236,-1
7363,2975,-1
7364,6342,-1
7365,5069,-1
7366,3785,-1
7367,2193,5368
7368,1534,-1
7369,1644,4252
7370,6409,-1
7371,2388,-1
7372,4277,-1
7373,2104,-1
7374,3588,-1
7375,1634,-1
7376,3318,-1
7377,1160,5635
7378,5612,-1
7379,4677,-1
7380,5440,6004
7381,6664,-1
7382,704,-1
7383,2657,-1
7384,3603,-1
7385,6644,-1
7386,3410,-1
7387,5770,-1
7388,7153,-1
7389,3275,-1
7390,4071,-1
7391,5752,-1
7392,2296,-1
7393,603,-1
7394,1343,-1
7395,7394,-1
7396,5923,-1
7397,6816,-1
7398,4974,-1
7399,1405,-1
7400,6567,-1
7401,5287,-1
7402,2337,-1
7403,1236,-1
7404,5325,-1
7405,1315,-1
7406,4158,-1
7407,1706,-1
7408,3687,-1
7409,4300,-1
7410,1017,-1
7411,7087,-1
7412,2903,-1
7413,3388,-1
7414,4433,-1
7415,5563,-1
7416,2151,-1
7417,2636,-1
7418,637,-1
7419,6527,-1
7420,5202,-1
7421,546,-1
7422,1185,-1
7423,4874,4741
7424,4276,-1
7425,2611,-1
7426,5325,-1
7427,2902,-1
7428,5203,-1
7429,4625,6491
7430,5819,-1
7431,3165,-1
7432,2683,-1
7433,6769,-1
7434,3273,-1
7435,1741,-1
7436,149,-1
7437,116,9497
7438,12,-1
7439,1742,-1
7440,4643,-1
7441,915,-1
7442,5365,-1
7443,6289,-1
7444,254,-1
7445,4233,-1
7446,4758,-1
7447,5503,9780
7448,5008,-1
7449,485,503
7450,3236,-1
7451,6913,-1
7452,512,-1
7453,485,-1
7454,3401,-1
7455,6601,-1
7456,6554,2529
7457,6941,-1
7458,1236,-1
7459,1013,-1
7460,1149,-1
7461,5108,-1
7462,613,-1
7463,2135,-1
7464,5008,-1
7465,2212,-1
7466,7139,-1
7467,1919,-1
7468,3935,-1
7469,5055,-1
7470,3232,-1
7471,5270,-1
7472,6368,-1
7473,381,-1
7474,1214,-1
7475,6302,-1
7476,4261,-1
7477,1774,-1
7478,4400,-1
7479,434,-1
7480,917,-1
7481,1854,-1
7482,1091,-1
7483,2827,-1
7484,791,-1
7485,2955,-1
7486,1899,-1
7487,1559,-1
7488,4036,-1
7489,156,-1
7490,2449,-1
7491,2475,-1
7492,1737,-1
7493,369,-1
7494,770,-1
7495,7315,-1
7496,1616,-1
7497,4090,-1
7498,3704,-1
7499,1319,-1
7500,214,-1
7501,5277,1171
7502,6023,-1
7503,1188,-1
7504,3649,-1
7505,467,-1
7506,2924,-1
7507,6746,-1
7508,4734,-1
7509,64,-1
7510,3753,-1
7511,7091,365
7512,2104,-1
7513,3468,-1
7514,2707,-1
7515,1941,-1
7516,6140,-1
7517,4586,-1
7518,1393,-1
7519,7383,-1
7520,3397,-1
7521,4893,-1
7522,4140,-1
7523,6323,-1
7524,6953,-1
7525,2042,-1
7526,1486,-1
7527,2807,-1
7528,204,-1
7529,4937,-1
7530,45,6604
7531,2556,-1
7532,1072,-1
7533,540,-1
7534,1591,-1
7535,6965,-1
7536,968,-1
7537,2485,-1
7538,3338,-1
