x,y,thickness,surface,bed,mask
-543521.4285714286,-2716466.304347826,0.0,0.0,-789.88684,0
-523616.23376623384,-2716466.304347826,0.0,0.0,-878.37634,0
-503711.038961039,-2716466.304347826,0.0,0.0,-819.9758,0
-483805.8441558442,-2716466.304347826,0.0,0.0,-613.03076,0
-463900.6493506494,-2716466.304347826,0.0,0.0,-320.16898,0
-443995.4545454546,-2716466.304347826,0.0,0.0,-131.03534,0
-424090.2597402598,-2716466.304347826,0.0,0.0,-91.44821,0
-404185.064935065,-2716466.304347826,0.0,0.0,-75.490685,0
-384279.8701298702,-2716466.304347826,0.0,0.0,-266.0077,0
-364374.6753246754,-2716466.304347826,0.0,0.6007128,-91.823,0
-344469.48051948054,-2716466.304347826,0.0,97.035095,54.27528,0
-324564.28571428574,-2716466.304347826,0.028986879,374.1834,374.0425,1
-304659.09090909094,-2716466.304347826,0.021409819,363.90552,363.8841,1
-284753.89610389614,-2716466.304347826,0.20395094,379.4065,379.20258,1
-264848.70129870134,-2716466.304347826,44.71821,498.91785,454.19962,1
-244943.50649350655,-2716466.304347826,17.755497,706.81335,689.05786,1
-225038.31168831172,-2716466.304347826,310.33154,1108.7573,798.4258,2
-205133.11688311692,-2716466.304347826,847.15826,1414.9858,567.82764,2
-185227.92207792212,-2716466.304347826,1098.8142,1574.1263,475.31213,2
-165322.7272727273,-2716466.304347826,1256.8146,1724.8755,468.0609,2
-145417.5324675325,-2716466.304347826,1359.8672,1877.9421,518.075,2
-125512.33766233773,-2716466.304347826,1408.2024,2024.2278,616.0255,2
-105607.1428571429,-2716466.304347826,1493.2476,2151.527,658.27954,2
-85701.94805194804,-2716466.304347826,1641.8286,2255.3416,613.5132,2
-65796.7532467533,-2716466.304347826,1811.0405,2341.3022,530.26166,2
-45891.558441558445,-2716466.304347826,2029.9603,2407.9497,377.9893,2
-25986.363636363705,-2716466.304347826,1987.44,2461.3127,473.87274,2
-6081.168831168849,-2716466.304347826,2026.1042,2511.4307,485.3265,2
13824.02597402595,-2716466.304347826,2053.565,2544.0583,490.49338,2
33729.22077922075,-2716466.304347826,2094.44,2518.9026,424.46262,2
53634.41558441555,-2716466.304347826,1967.9712,2462.6057,494.63455,2
73539.61038961035,-2716466.304347826,1655.4454,2354.4219,698.9763,2
93444.8051948052,-2716466.304347826,1652.0419,2213.5735,561.5317,2
113349.99999999994,-2716466.304347826,1621.9916,2056.242,434.25027,2
133255.1948051948,-2716466.304347826,1406.25,1854.4559,448.20593,2
153160.38961038954,-2716466.304347826,952.04126,1564.8132,612.772,2
173065.5844155844,-2716466.304347826,642.4629,1076.145,433.68207,2
192970.7792207792,-2716466.304347826,494.34064,876.8338,380.47034,2
212875.974025974,-2716466.304347826,299.50647,703.595,388.3864,2
232781.16883116885,-2716466.304347826,16.59503,423.17285,406.4274,2
252686.3636363636,-2716466.304347826,0.12043067,15.400715,0.6495085,0
272591.55844155845,-2716466.304347826,0.0,0.2879022,-333.1793,0
292496.7532467532,-2716466.304347826,0.0,0.0,-520.6862,0
312401.94805194804,-2716466.304347826,0.0,0.0,-438.3108,0
332307.14285714284,-2716466.304347826,0.0,0.0,-538.66064,0
352212.33766233764,-2716466.304347826,0.0,0.0,-355.94843,0
372117.53246753244,-2716466.304347826,0.0,0.0,-229.03918,0
392022.72727272724,-2716466.304347826,0.0,0.0,-266.6836,0
411927.92207792203,-2716466.304347826,0.0,0.0,-315.5472,0
431833.1168831169,-2716466.304347826,0.0,0.0,-205.24113,0
451738.31168831163,-2716466.304347826,0.0,0.0,-262.91107,0
471643.5064935065,-2716466.304347826,0.0,0.0,-373.67804,0
491548.70129870134,-2716466.304347826,0.0,0.0,-781.92426,0
511453.8961038961,-2716466.304347826,0.0,0.0,-945.56,0
531359.0909090908,-2716466.304347826,0.0,0.0,-1078.1965,0
551264.2857142857,-2716466.304347826,0.0,0.0,-1439.5747,0
571169.4805194805,-2716466.304347826,0.0,0.0,-1683.9873,0
591074.6753246753,-2716466.304347826,0.0,0.0,-1961.6171,0
610979.8701298701,-2716466.304347826,0.0,0.0,-2180.7856,0
630885.0649350649,-2716466.304347826,0.0,0.0,-2329.7034,0
650790.2597402597,-2716466.304347826,0.0,0.0,-2410.1033,0
670695.4545454546,-2716466.304347826,0.0,0.0,-2425.9053,0
690600.6493506493,-2716466.304347826,0.0,0.0,-2426.6345,0
710505.8441558442,-2716466.304347826,0.0,0.0,-2385.6638,0
730411.0389610389,-2716466.304347826,0.0,0.0,-2208.643,0
750316.2337662338,-2716466.304347826,0.0,0.0,-1868.6733,0
770221.4285714285,-2716466.304347826,0.0,0.0,-1586.4578,0
790126.6233766234,-2716466.304347826,0.0,0.0,-1445.3364,0
810031.8181818181,-2716466.304347826,0.0,0.0,-1350.3665,0
829937.012987013,-2716466.304347826,0.0,0.0,-1149.6537,0
849842.2077922078,-2716466.304347826,0.0,0.0,-1032.424,0
869747.4025974026,-2716466.304347826,0.0,0.0,-896.28687,0
-643047.4025974027,-2696525.0,0.0,0.0,-625.45984,0
-623142.2077922078,-2696525.0,0.0,0.0,-696.09467,0
-603237.012987013,-2696525.0,0.0,0.0,-737.61255,0
-583331.8181818181,-2696525.0,0.0,0.0,-749.9463,0
-563426.6233766235,-2696525.0,0.0,0.0,-688.2335,0
-543521.4285714286,-2696525.0,0.0,0.0,-740.38916,0
-523616.23376623384,-2696525.0,0.0,0.0,-821.6957,0
-503711.038961039,-2696525.0,0.0,0.0,-805.21436,0
-483805.8441558442,-2696525.0,0.0,0.0,-696.2755,0
-463900.6493506494,-2696525.0,0.0,0.0,-328.91043,0
-443995.4545454546,-2696525.0,0.0,0.0,-117.28836,0
-424090.2597402598,-2696525.0,0.0,0.0,-104.64784,0
-404185.064935065,-2696525.0,0.0,0.0,-104.61035,0
-384279.8701298702,-2696525.0,0.0,0.0,-211.13304,0
-364374.6753246754,-2696525.0,0.0059699095,4.093343,-128.80072,0
-344469.48051948054,-2696525.0,0.0,129.64745,120.00767,1
-324564.28571428574,-2696525.0,0.0,432.84308,431.5833,1
-304659.09090909094,-2696525.0,0.06261101,508.8249,508.76227,1
-284753.89610389614,-2696525.0,0.048390716,619.42957,619.3812,1
-264848.70129870134,-2696525.0,13.608615,568.9768,555.36816,1
-244943.50649350655,-2696525.0,224.07628,745.345,521.26874,2
-225038.31168831172,-2696525.0,645.1826,1078.0138,432.83124,2
-205133.11688311692,-2696525.0,897.60803,1361.2495,463.6415,2
-185227.92207792212,-2696525.0,1055.2142,1540.6859,485.47168,2
-165322.7272727273,-2696525.0,1142.2832,1672.8142,530.53094,2
-145417.5324675325,-2696525.0,1246.126,1831.8248,585.6988,2
-125512.33766233773,-2696525.0,1381.7422,1971.0624,589.32,2
-105607.1428571429,-2696525.0,1417.7423,2098.5923,680.84985,2
-85701.94805194804,-2696525.0,1574.5354,2208.518,633.98267,2
-65796.7532467533,-2696525.0,1761.2312,2298.899,537.66785,2
-45891.558441558445,-2696525.0,2023.3972,2366.5452,343.14798,2
-25986.363636363705,-2696525.0,2046.8994,2420.9265,374.027,2
-6081.168831168849,-2696525.0,2163.6328,2473.1743,309.54187,2
13824.02597402595,-2696525.0,2181.3105,2515.6064,334.29584,2
33729.22077922075,-2696525.0,2087.5107,2498.0571,410.5467,2
53634.41558441555,-2696525.0,2036.1544,2427.1975,391.04306,2
73539.61038961035,-2696525.0,1923.755,2331.5732,407.81802,2
93444.8051948052,-2696525.0,1764.405,2220.6633,456.2583,2
113349.99999999994,-2696525.0,1465.3027,2065.7034,600.40063,2
133255.1948051948,-2696525.0,1428.7946,1865.6586,436.86407,2
153160.38961038954,-2696525.0,1303.8137,1647.9128,344.09912,2
173065.5844155844,-2696525.0,1114.4141,1480.3898,365.97577,2
192970.7792207792,-2696525.0,1004.6996,1333.9186,329.219,2
212875.974025974,-2696525.0,629.41614,1140.7834,511.36728,2
232781.16883116885,-2696525.0,163.233,686.1063,506.50787,2
252686.3636363636,-2696525.0,0.103183195,26.700844,-11.14222,0
272591.55844155845,-2696525.0,0.008881566,0.34481803,-384.41003,0
292496.7532467532,-2696525.0,0.0,0.0,-663.30756,0
312401.94805194804,-2696525.0,0.0,0.0,-525.9442,0
332307.14285714284,-2696525.0,0.0,0.0,-473.2951,0
352212.33766233764,-2696525.0,0.0,0.0,-238.31314,0
372117.53246753244,-2696525.0,0.0,0.0,-218.33365,0
392022.72727272724,-2696525.0,0.0,0.0,-224.63257,0
411927.92207792203,-2696525.0,0.0,0.0,-223.90948,0
431833.1168831169,-2696525.0,0.0,0.0,-210.79303,0
451738.31168831163,-2696525.0,0.0,0.0,-241.32513,0
471643.5064935065,-2696525.0,0.0,0.0,-279.13544,0
491548.70129870134,-2696525.0,0.0,0.0,-331.16418,0
511453.8961038961,-2696525.0,0.0,0.0,-513.46606,0
531359.0909090908,-2696525.0,0.0,0.0,-910.78217,0
551264.2857142857,-2696525.0,0.0,0.0,-1323.153,0
571169.4805194805,-2696525.0,0.0,0.0,-1663.7887,0
591074.6753246753,-2696525.0,0.0,0.0,-1867.9869,0
610979.8701298701,-2696525.0,0.0,0.0,-2065.3804,0
630885.0649350649,-2696525.0,0.0,0.0,-2190.4224,0
650790.2597402597,-2696525.0,0.0,0.0,-2259.4011,0
670695.4545454546,-2696525.0,0.0,0.0,-2284.9956,0
690600.6493506493,-2696525.0,0.0,0.0,-2289.3325,0
710505.8441558442,-2696525.0,0.0,0.0,-2321.6724,0
730411.0389610389,-2696525.0,0.0,0.0,-2164.868,0
750316.2337662338,-2696525.0,0.0,0.0,-1777.0984,0
770221.4285714285,-2696525.0,0.0,0.0,-1446.255,0
790126.6233766234,-2696525.0,0.0,0.0,-1333.974,0
810031.8181818181,-2696525.0,0.0,0.0,-1220.0247,0
829937.012987013,-2696525.0,0.0,0.0,-974.16956,0
849842.2077922078,-2696525.0,0.0,0.0,-865.7246,0
869747.4025974026,-2696525.0,0.0,0.0,-624.7486,0
-643047.4025974027,-2676583.695652174,0.0,0.0,-544.28186,0
-623142.2077922078,-2676583.695652174,0.0,0.0,-648.5978,0
-603237.012987013,-2676583.695652174,0.0,0.0,-701.4085,0
-583331.8181818181,-2676583.695652174,0.0,0.0,-703.4709,0
-563426.6233766235,-2676583.695652174,0.0,0.0,-650.6008,0
-543521.4285714286,-2676583.695652174,0.0,0.0,-689.44495,0
-523616.23376623384,-2676583.695652174,0.0,0.0,-768.53345,0
-503711.038961039,-2676583.695652174,0.0,0.0,-769.8315,0
-483805.8441558442,-2676583.695652174,0.0,0.0,-651.3712,0
-463900.6493506494,-2676583.695652174,0.0,0.0,-217.51172,0
-443995.4545454546,-2676583.695652174,0.0,0.0,-115.88037,0
-424090.2597402598,-2676583.695652174,0.0,0.0,-127.10568,0
-404185.064935065,-2676583.695652174,0.0,0.0,-133.81177,0
-384279.8701298702,-2676583.695652174,0.002996957,4.6760817,-94.687744,0
-364374.6753246754,-2676583.695652174,0.007615738,15.909667,-27.04191,0
-344469.48051948054,-2676583.695652174,6.351317,277.83838,249.86476,1
-324564.28571428574,-2676583.695652174,0.0,402.86267,394.7611,1
-304659.09090909094,-2676583.695652174,0.045963805,468.9143,468.86835,1
-284753.89610389614,-2676583.695652174,0.0,535.7849,535.7849,1
-264848.70129870134,-2676583.695652174,0.013945251,458.59067,458.57672,1
-244943.50649350655,-2676583.695652174,11.349308,632.0415,620.69214,1
-225038.31168831172,-2676583.695652174,414.5015,1031.4774,616.9758,2
-205133.11688311692,-2676583.695652174,868.6411,1327.967,459.32587,2
-185227.92207792212,-2676583.695652174,983.7205,1504.9456,521.225,2
-165322.7272727273,-2676583.695652174,1114.485,1622.3193,507.83447,2
-145417.5324675325,-2676583.695652174,1271.9941,1775.498,503.50388,2
-125512.33766233773,-2676583.695652174,1383.435,1922.2646,538.8296,2
-105607.1428571429,-2676583.695652174,1420.768,2056.923,636.1553,2
-85701.94805194804,-2676583.695652174,1626.7517,2166.1475,539.39557,2
-65796.7532467533,-2676583.695652174,1827.384,2253.7222,426.33823,2
-45891.558441558445,-2676583.695652174,1988.1339,2330.1846,342.05066,2
-25986.363636363705,-2676583.695652174,2092.941,2388.379,295.43784,2
-6081.168831168849,-2676583.695652174,2066.1584,2437.3828,371.22437,2
13824.02597402595,-2676583.695652174,2091.5366,2484.2505,392.71375,2
33729.22077922075,-2676583.695652174,2122.9912,2491.7256,368.7345,2
53634.41558441555,-2676583.695652174,2063.5747,2429.5193,365.9444,2
73539.61038961035,-2676583.695652174,2017.7048,2347.9133,330.20844,2
93444.8051948052,-2676583.695652174,1827.1289,2241.9133,414.78433,2
113349.99999999994,-2676583.695652174,1703.7734,2099.1384,395.36493,2
133255.1948051948,-2676583.695652174,1563.8091,1946.3179,382.50867,2
153160.38961038954,-2676583.695652174,1503.5051,1794.1909,290.6859,2
173065.5844155844,-2676583.695652174,1377.1108,1662.5408,285.43,2
192970.7792207792,-2676583.695652174,1187.1475,1515.969,328.82147,2
212875.974025974,-2676583.695652174,811.43787,1228.0504,416.61255,2
232781.16883116885,-2676583.695652174,284.78644,538.411,161.44885,2
252686.3636363636,-2676583.695652174,23.207106,66.54255,-261.73422,0
272591.55844155845,-2676583.695652174,0.0,35.84273,-84.609604,0
292496.7532467532,-2676583.695652174,0.00894061,12.264172,-133.90176,0
312401.94805194804,-2676583.695652174,0.0,0.12646583,-399.46417,0
332307.14285714284,-2676583.695652174,0.0,0.0,-380.82202,0
352212.33766233764,-2676583.695652174,0.0,0.0,-408.01733,0
372117.53246753244,-2676583.695652174,0.0,0.0020448144,-181.37854,0
392022.72727272724,-2676583.695652174,0.0,0.0,-239.17896,0
411927.92207792203,-2676583.695652174,0.0,0.0,-267.99646,0
431833.1168831169,-2676583.695652174,0.0,0.0,-257.99,0
451738.31168831163,-2676583.695652174,0.0,0.0,-291.71313,0
471643.5064935065,-2676583.695652174,0.0,0.0,-253.81726,0
491548.70129870134,-2676583.695652174,0.0,0.0,-284.30804,0
511453.8961038961,-2676583.695652174,0.0,0.0,-268.5287,0
531359.0909090908,-2676583.695652174,0.0,0.0,-490.9217,0
551264.2857142857,-2676583.695652174,0.0,0.0,-1061.9033,0
571169.4805194805,-2676583.695652174,0.0,0.0,-1460.111,0
591074.6753246753,-2676583.695652174,0.0,0.0,-1707.3872,0
610979.8701298701,-2676583.695652174,0.0,0.0,-1866.6058,0
630885.0649350649,-2676583.695652174,0.0,0.0,-1950.1556,0
650790.2597402597,-2676583.695652174,0.0,0.0,-2004.5552,0
670695.4545454546,-2676583.695652174,0.0,0.0,-2057.6719,0
690600.6493506493,-2676583.695652174,0.0,0.0,-2078.7317,0
710505.8441558442,-2676583.695652174,0.0,0.0,-2128.5698,0
730411.0389610389,-2676583.695652174,0.0,0.0,-2040.6833,0
750316.2337662338,-2676583.695652174,0.0,0.0,-1584.2278,0
770221.4285714285,-2676583.695652174,0.0,0.0,-1211.3865,0
790126.6233766234,-2676583.695652174,0.0,0.0,-1231.1455,0
810031.8181818181,-2676583.695652174,0.0,0.0,-1071.3708,0
829937.012987013,-2676583.695652174,0.0,0.0,-899.32043,0
849842.2077922078,-2676583.695652174,0.0,0.0,-707.5371,0
869747.4025974026,-2676583.695652174,0.0,0.0,-414.02954,0
-643047.4025974027,-2656642.3913043477,0.0,0.0,-490.46265,0
-623142.2077922078,-2656642.3913043477,0.0,0.0,-574.91833,0
-603237.012987013,-2656642.3913043477,0.0,0.0,-639.1103,0
-583331.8181818181,-2656642.3913043477,0.0,0.0,-642.7293,0
-563426.6233766235,-2656642.3913043477,0.0,0.0,-617.588,0
-543521.4285714286,-2656642.3913043477,0.0,0.0,-669.8646,0
-523616.23376623384,-2656642.3913043477,0.0,0.0,-734.64417,0
-503711.038961039,-2656642.3913043477,0.0,0.0,-730.73267,0
-483805.8441558442,-2656642.3913043477,0.0,0.0,-560.1228,0
-463900.6493506494,-2656642.3913043477,0.0,0.0,-133.42429,0
-443995.4545454546,-2656642.3913043477,0.0,0.0,-115.21212,0
-424090.2597402598,-2656642.3913043477,0.0,0.0,-112.58482,0
-404185.064935065,-2656642.3913043477,0.0,0.0,-130.05243,0
-384279.8701298702,-2656642.3913043477,0.19003704,45.472565,3.0871077,0
-364374.6753246754,-2656642.3913043477,3.7150407,207.58188,151.12364,1
-344469.48051948054,-2656642.3913043477,37.134373,595.88855,553.06116,1
-324564.28571428574,-2656642.3913043477,27.800516,460.53232,427.40384,1
-304659.09090909094,-2656642.3913043477,0.0,423.81787,422.61136,1
-284753.89610389614,-2656642.3913043477,0.008781297,526.67163,525.947,1
-264848.70129870134,-2656642.3913043477,10.863384,298.8064,287.92227,1
-244943.50649350655,-2656642.3913043477,267.59692,695.649,428.05206,2
-225038.31168831172,-2656642.3913043477,665.1359,1062.5221,397.38623,2
-205133.11688311692,-2656642.3913043477,811.1299,1292.7751,481.6452,2
-185227.92207792212,-2656642.3913043477,998.00055,1466.7319,468.73138,2
-165322.7272727273,-2656642.3913043477,1071.1903,1579.3191,508.12866,2
-145417.5324675325,-2656642.3913043477,1310.9806,1746.6262,435.64554,2
-125512.33766233773,-2656642.3913043477,1414.7554,1891.37,476.6145,2
-105607.1428571429,-2656642.3913043477,1519.3757,2010.6492,491.2736,2
-85701.94805194804,-2656642.3913043477,1626.3868,2119.5342,493.1474,2
-65796.7532467533,-2656642.3913043477,1759.1892,2214.9795,455.79028,2
-45891.558441558445,-2656642.3913043477,1923.3335,2290.5645,367.23077,2
-25986.363636363705,-2656642.3913043477,2094.8,2351.9258,257.12552,2
-6081.168831168849,-2656642.3913043477,2028.5509,2408.6213,380.07065,2
13824.02597402595,-2656642.3913043477,2024.8154,2461.246,436.4306,2
33729.22077922075,-2656642.3913043477,2004.7441,2497.2737,492.52942,2
53634.41558441555,-2656642.3913043477,1966.2578,2455.0117,488.7538,2
73539.61038961035,-2656642.3913043477,1853.1262,2376.6797,523.55347,2
93444.8051948052,-2656642.3913043477,1747.2017,2276.8171,529.6155,2
113349.99999999994,-2656642.3913043477,1673.3025,2168.8452,495.54288,2
133255.1948051948,-2656642.3913043477,1597.346,2038.6232,441.27713,2
153160.38961038954,-2656642.3913043477,1660.6704,1920.394,259.72363,2
173065.5844155844,-2656642.3913043477,1558.3794,1805.8154,247.43616,2
192970.7792207792,-2656642.3913043477,1268.4583,1655.6234,387.1651,2
212875.974025974,-2656642.3913043477,1051.6746,1413.6028,361.92804,2
232781.16883116885,-2656642.3913043477,728.3893,1095.5063,367.11697,2
252686.3636363636,-2656642.3913043477,249.59131,646.195,370.94574,2
272591.55844155845,-2656642.3913043477,24.310366,402.41858,355.12778,1
292496.7532467532,-2656642.3913043477,11.055707,365.32184,338.99817,2
312401.94805194804,-2656642.3913043477,0.3595049,148.85448,56.823746,1
332307.14285714284,-2656642.3913043477,4.3538604,164.2998,-52.160923,0
352212.33766233764,-2656642.3913043477,2.0648813,79.04562,-87.147934,0
372117.53246753244,-2656642.3913043477,0.0,74.08896,60.477448,1
392022.72727272724,-2656642.3913043477,0.0,0.55504614,-180.34811,0
411927.92207792203,-2656642.3913043477,0.0,0.0,-238.026,0
431833.1168831169,-2656642.3913043477,0.0,0.0,-255.3691,0
451738.31168831163,-2656642.3913043477,0.0,0.0,-313.79614,0
471643.5064935065,-2656642.3913043477,0.0,0.0,-300.5741,0
491548.70129870134,-2656642.3913043477,0.0,0.0,-269.36786,0
511453.8961038961,-2656642.3913043477,0.0,0.0,-242.96022,0
531359.0909090908,-2656642.3913043477,0.0,0.0,-270.88855,0
551264.2857142857,-2656642.3913043477,0.0,0.0,-549.7704,0
571169.4805194805,-2656642.3913043477,0.0,0.0,-1108.6422,0
591074.6753246753,-2656642.3913043477,0.0,0.0,-1459.5605,0
610979.8701298701,-2656642.3913043477,0.0,0.0,-1547.2971,0
630885.0649350649,-2656642.3913043477,0.0,0.0,-1548.9054,0
650790.2597402597,-2656642.3913043477,0.0,0.0,-1611.3157,0
670695.4545454546,-2656642.3913043477,0.0,0.0,-1671.7014,0
690600.6493506493,-2656642.3913043477,0.0,0.0,-1787.7495,0
710505.8441558442,-2656642.3913043477,0.0,0.0,-1974.2839,0
730411.0389610389,-2656642.3913043477,0.0,0.0,-1934.0059,0
750316.2337662338,-2656642.3913043477,0.0,0.0,-1606.8735,0
770221.4285714285,-2656642.3913043477,0.0,0.0,-1176.6285,0
790126.6233766234,-2656642.3913043477,0.0,0.0,-1180.4623,0
810031.8181818181,-2656642.3913043477,0.0,0.0,-1058.8103,0
829937.012987013,-2656642.3913043477,0.0,0.0,-800.3591,0
849842.2077922078,-2656642.3913043477,0.0,0.0,-549.39185,0
869747.4025974026,-2656642.3913043477,0.0,0.0,-311.56982,0
-643047.4025974027,-2636701.0869565215,0.0,0.0,-467.7743,0
-623142.2077922078,-2636701.0869565215,0.0,0.0,-527.7475,0
-603237.012987013,-2636701.0869565215,0.0,0.0,-582.1184,0
-583331.8181818181,-2636701.0869565215,0.0,0.0,-615.59894,0
-563426.6233766235,-2636701.0869565215,0.0,0.0,-636.22266,0
-543521.4285714286,-2636701.0869565215,0.0,0.0,-669.5533,0
-523616.23376623384,-2636701.0869565215,0.0,0.0,-704.4303,0
-503711.038961039,-2636701.0869565215,0.0,0.0,-670.9029,0
-483805.8441558442,-2636701.0869565215,0.0,0.0,-377.82495,0
-463900.6493506494,-2636701.0869565215,0.0,0.0,-137.12907,0
-443995.4545454546,-2636701.0869565215,0.0,0.0,-128.57646,0
-424090.2597402598,-2636701.0869565215,0.0,0.0,-103.78755,0
-404185.064935065,-2636701.0869565215,0.0,0.0,-136.18793,0
-384279.8701298702,-2636701.0869565215,0.094708875,36.365623,-37.75907,0
-364374.6753246754,-2636701.0869565215,1.8354228,286.74194,270.89514,1
-344469.48051948054,-2636701.0869565215,31.587725,688.1512,641.2143,1
-324564.28571428574,-2636701.0869565215,79.85942,933.7833,853.5402,2
-304659.09090909094,-2636701.0869565215,58.869816,580.30005,521.0315,1
-284753.89610389614,-2636701.0869565215,79.24984,837.7428,758.48804,2
-264848.70129870134,-2636701.0869565215,157.13487,864.5033,707.3684,2
-244943.50649350655,-2636701.0869565215,134.43155,838.8518,704.4202,2
-225038.31168831172,-2636701.0869565215,385.3372,1034.194,648.8568,2
-205133.11688311692,-2636701.0869565215,784.8391,1286.5684,501.72934,2
-185227.92207792212,-2636701.0869565215,880.5043,1428.5643,548.06006,2
-165322.7272727273,-2636701.0869565215,1078.8041,1550.625,471.82092,2
-145417.5324675325,-2636701.0869565215,1285.6648,1714.0537,428.38885,2
-125512.33766233773,-2636701.0869565215,1460.1941,1856.2886,396.0945,2
-105607.1428571429,-2636701.0869565215,1530.325,1974.0272,443.70212,2
-85701.94805194804,-2636701.0869565215,1641.6205,2077.6602,436.03964,2
-65796.7532467533,-2636701.0869565215,1738.706,2170.7058,431.99963,2
-45891.558441558445,-2636701.0869565215,1905.0764,2247.0166,341.9399,2
-25986.363636363705,-2636701.0869565215,2067.0708,2314.0068,246.93614,2
-6081.168831168849,-2636701.0869565215,2069.8386,2373.5354,303.69666,2
13824.02597402595,-2636701.0869565215,2069.721,2434.4922,364.77118,2
33729.22077922075,-2636701.0869565215,2126.3093,2483.6958,357.38638,2
53634.41558441555,-2636701.0869565215,1987.5548,2488.19,500.63495,2
73539.61038961035,-2636701.0869565215,1903.1719,2423.1829,520.01074,2
93444.8051948052,-2636701.0869565215,1804.7603,2337.3462,532.5861,2
113349.99999999994,-2636701.0869565215,1818.3684,2241.5957,423.22723,2
133255.1948051948,-2636701.0869565215,1807.979,2127.558,319.57916,2
153160.38961038954,-2636701.0869565215,1752.711,2023.9003,271.18924,2
173065.5844155844,-2636701.0869565215,1716.1229,1912.6381,196.51515,2
192970.7792207792,-2636701.0869565215,1517.3174,1786.4326,269.11517,2
212875.974025974,-2636701.0869565215,1213.6217,1610.9524,397.33063,2
232781.16883116885,-2636701.0869565215,1011.11426,1430.3202,419.20584,2
252686.3636363636,-2636701.0869565215,724.0929,1326.552,602.4591,2
272591.55844155845,-2636701.0869565215,385.6128,1235.3572,849.7444,2
292496.7532467532,-2636701.0869565215,99.896515,1074.2029,974.30634,2
312401.94805194804,-2636701.0869565215,9.45843,272.067,198.39684,1
332307.14285714284,-2636701.0869565215,4.826875,185.79617,-34.752426,0
352212.33766233764,-2636701.0869565215,5.7155857,258.88254,225.79147,1
372117.53246753244,-2636701.0869565215,0.0,107.18314,35.257584,0
392022.72727272724,-2636701.0869565215,0.0,10.937192,-42.880142,0
411927.92207792203,-2636701.0869565215,0.0,6.1212926,-136.75829,0
431833.1168831169,-2636701.0869565215,0.0,0.0,-286.9677,0
451738.31168831163,-2636701.0869565215,0.0,0.0,-281.52112,0
471643.5064935065,-2636701.0869565215,0.0,0.0,-305.8442,0
491548.70129870134,-2636701.0869565215,0.0,0.0,-304.52588,0
511453.8961038961,-2636701.0869565215,0.0,0.0,-242.47572,0
531359.0909090908,-2636701.0869565215,0.0,0.0,-260.52072,0
551264.2857142857,-2636701.0869565215,0.0,0.0,-266.4564,0
571169.4805194805,-2636701.0869565215,0.0,0.0,-401.54483,0
591074.6753246753,-2636701.0869565215,0.0,0.0,-875.89764,0
610979.8701298701,-2636701.0869565215,0.0,0.0,-1073.4318,0
630885.0649350649,-2636701.0869565215,0.0,0.0,-1088.6719,0
650790.2597402597,-2636701.0869565215,0.0,0.0,-1099.0125,0
670695.4545454546,-2636701.0869565215,0.0,0.0,-1209.3108,0
690600.6493506493,-2636701.0869565215,0.0,0.0,-1377.9016,0
710505.8441558442,-2636701.0869565215,0.0,0.0,-1587.1189,0
730411.0389610389,-2636701.0869565215,0.0,0.0,-1689.7886,0
750316.2337662338,-2636701.0869565215,0.0,0.0,-1530.0823,0
770221.4285714285,-2636701.0869565215,0.0,0.0,-1299.8947,0
790126.6233766234,-2636701.0869565215,0.0,0.0,-1071.292,0
810031.8181818181,-2636701.0869565215,0.0,0.0,-925.4246,0
829937.012987013,-2636701.0869565215,0.0,0.0,-612.5744,0
849842.2077922078,-2636701.0869565215,0.0,0.0,-364.78152,0
869747.4025974026,-2636701.0869565215,0.0,0.0,-244.209,0
-643047.4025974027,-2616759.782608696,0.0,0.0,-479.43967,0
-623142.2077922078,-2616759.782608696,0.0,0.0,-502.47467,0
-603237.012987013,-2616759.782608696,0.0,0.0,-548.0308,0
-583331.8181818181,-2616759.782608696,0.0,0.0,-604.7091,0
-563426.6233766235,-2616759.782608696,0.0,0.0,-642.30005,0
-543521.4285714286,-2616759.782608696,0.0,0.0,-656.1568,0
-523616.23376623384,-2616759.782608696,0.0,0.0,-656.0446,0
-503711.038961039,-2616759.782608696,0.0,0.0,-568.96313,0
-483805.8441558442,-2616759.782608696,0.0,0.0,-215.29416,0
-463900.6493506494,-2616759.782608696,0.0,0.0,-123.04036,0
-443995.4545454546,-2616759.782608696,0.0,0.0,-116.91676,0
-424090.2597402598,-2616759.782608696,0.0,0.0,-86.51175,0
-404185.064935065,-2616759.782608696,0.0,0.0,-83.342575,0
-384279.8701298702,-2616759.782608696,0.23082532,98.25339,84.81728,0
-364374.6753246754,-2616759.782608696,15.325255,342.49927,283.63025,1
-344469.48051948054,-2616759.782608696,25.815327,703.063,648.63965,1
-324564.28571428574,-2616759.782608696,30.113525,920.2255,848.4374,1
-304659.09090909094,-2616759.782608696,76.59592,973.51697,886.87683,2
-284753.89610389614,-2616759.782608696,316.14154,1566.6013,1250.4597,2
-264848.70129870134,-2616759.782608696,185.79323,1307.3228,1121.5295,2
-244943.50649350655,-2616759.782608696,93.54047,1026.5144,932.97394,2
-225038.31168831172,-2616759.782608696,106.95735,964.0122,857.05493,2
-205133.11688311692,-2616759.782608696,584.2838,1257.627,673.34314,2
-185227.92207792212,-2616759.782608696,868.01294,1405.2991,537.28625,2
-165322.7272727273,-2616759.782608696,1086.9653,1518.9117,431.94638,2
