CAMD Summer School on Electronic Structure Theory and Materials Design,DTU Department of Physics,Not found,2.5 ,https://kurser.dtu.dk/course/10540
Cancer Epidemiology using the Danish Clinical Cancer Databases,Graduate School of Health Sciences at Aarhus University,12 May 2025 - 16 May 2025,3.3 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1614
Cancer immunology,The PhD School at the Faculty of Science at the University of Southern Denmark,01 February 2020 -,5 ,https://odin.sdu.dk/sitecore/index.php?a=searchfagbesk&internkode=bmb208&lang=en
Cancer Immunology and Immunotherapy,Graduate School of Health and Medical Sciences at University of Copenhagen,07 April 2025 - 11 April 2025,3.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112457&sitepath=SUND
Cancer Research from bench to bedside and back,Graduate School of Health Sciences at Aarhus University,22 September 2025 - 24 September 2025,3 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1542
Cardiometabolic Networking Summit 2025,Graduate School of Health and Medical Sciences at University of Copenhagen,15 March 2025 - 18 March 2025,3.1 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112632&sitepath=SUND
Care: Existential. Pedagogical and Aesthetic perspectives,Graduate School. Arts at Aarhus University,11 June 2025 - 13 June 2025,11 June 2025 - 13 June 2025,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1715
Case-Study Approaches to Theory Building,CBS PhD School,28 April 2025 - 02 May 2025,5 ,https://phdsupport.nemtilmeld.dk/178/
Catalysis for Renewable Energy- Advances and Applications in Heterogeneous Catalysis (2025),Doctoral School of Engineering and Science at Aalborg University,06 October 2025 - 08 October 2025,3 ,https://phd.moodle.aau.dk/course/view.php?id=2573
Causal Inference in Health Sciences,Graduate School of Health Sciences at Aarhus University,22 April 2025 - 30 April 2025,3.4 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1609
Chemical Biology – New approaches in Drug Discovery,Graduate School of Health and Medical Sciences at University of Copenhagen,28 April 2025 - 20 June 2025,10 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112348&sitepath=SUND
CINEMAX: 3D modelling and imaging of material microstructure - PhD summer school,DTU Department of Energy Conversion and Storage,Not found,5 ,https://kurser.dtu.dk/course/47511
Citizen Science Spring 2025,PhD Programme at the Faculty of Humanities at University of Southern Denmark,05 March 2025 - 10 April 2025,4 ,https://www.conferencemanager.dk/citizenscience-phdcoursespring2025
Clinical assessment of insulin resistance and other metabolic parameters,Graduate School of Health Sciences at Aarhus University,30 October 2025 - 31 October 2025,1.4 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1626
Clinical cancer research – from laboratory to bedside 2024,Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,06 October 2025 - 08 October 2025,2.25 ,https://phd.moodle.aau.dk/course/view.php?id=2609
Clinical Cancer Research (20/5 2025),Graduate School of Health Sciences at University of Southern Denmark,20 May 2025 - 20 May 2025,0.6 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
Clinical Research,Graduate School of Health Sciences at Aarhus University,13 May 2025 - 15 May 2025,2.1 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1613
Clinical Science Labarotory and translational medicine - Intro Course (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,24 September 2025 - 24 September 2025,1.5 ,https://phd.moodle.aau.dk/course/view.php?id=2620
Cobordism categories,PhD School at the Faculty of SCIENCE at University of Copenhagen,17 February 2025 - 21 February 2025,2.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112740&sitepath=NAT
Coenzyme Q10 at the crossroads of metabolic pathways – unveiling the essential role in health,Graduate School of Health and Medical Sciences at University of Copenhagen,16 June 2025 - 19 June 2025,3.8 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112362&sitepath=SUND
Communication and presentation in the academic context,Graduate School of Health and Medical Sciences at University of Copenhagen,18 June 2025 - 19 June 2025,1.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112437&sitepath=SUND
Components of causal inference with focus on assumptions and confounding control (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,17 November 2025 - 19 November 2025,2.5 ,https://phd.moodle.aau.dk/course/view.php?id=2610
Computational Methods in Chemistry (GL. NAT),PhD School at the Faculty of SCIENCE at University of Copenhagen,Not found,15 ,http://kmi@chem.ku.dk
Computational Research Methods,CBS PhD School,28 April 2025 - 09 May 2025,3.5 ,https://phdsupport.nemtilmeld.dk/114/
Computer-based Introduction to Data Analysis for Physics. Nano-. and Health Technology,DTU Department of Health Technology,Not found,5 ,https://kurser.dtu.dk/course/22680
Conducting a systematic review – meta-analysis and a meta-synthesis,Graduate School of Health Sciences at Aarhus University,24 November 2025 - 28 November 2025,3.5 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1565
Conducting Scoping Reviews 2025,Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,11 March 2025 - 21 March 2025,2.25 ,https://phd.moodle.aau.dk/course/view.php?id=2621
Convex optimization,DTU Department of Informatics and Mathematical Modeling,Not found,5 ,https://kurser.dtu.dk/course/02953
Convex Optimization Game Theory and Machine Learning for Upcoming 6G Networks (2025),The Technical Doctoral School of IT and Design at Aalborg University,23 June 2025 - 25 June 2025,3 ,https://phd.moodle.aau.dk/course/view.php?id=2536
Copenhagen Plant Science Center – Current Advances in Plant Biology,PhD School at the Faculty of SCIENCE at University of Copenhagen,17 March 2025 - 06 May 2025,5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112542&sitepath=NAT
Copenhagen Summer School. Historical. sociological. psychological and pedagogical approaches(GL. NAT),PhD School at the Faculty of SCIENCE at University of Copenhagen,Not found,5 ,http://gpfister@ifi.ku.dk
Co-production and community involvement in health research (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,06 May 2025 - 07 May 2025,1.5 ,https://phd.moodle.aau.dk/course/view.php?id=2626
Course in Open-source Computational Fluid Dynamics,Doctoral School of Science and Environment at Roskilde University,16 June 2025 - 20 June 2025,5 ,https://study.ruc.dk/class/view/37230
Crafting Ethnography,Graduate School. Arts at Aarhus University,30 June 2025 - 02 July 2025,3 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1700
Creative Processes For Academic Writing,Graduate School of Health and Medical Sciences at University of Copenhagen,12 May 2025 - 20 May 2025,4 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112727&sitepath=SUND
Critical. constructive approaches to co-creation in participatory research,Doctoral School of Communication and Arts at Roskilde University,03 November 2025 - 05 November 2025,5 ,https://study.ruc.dk/class/view/37341
Cross Institutional Molecular Biophysics (2025),Graduate School of Natural Sciences at Aarhus University,Not found,10 ,https://events.au.dk/cimb2025
Current topics in aquatic sciences (1),DTU National Institute of Aquatic Resources,Not found,1.5 ,https://kurser.dtu.dk/course/25811
Current topics in aquatic sciences (2),DTU National Institute of Aquatic Resources,Not found,1.5 ,https://kurser.dtu.dk/course/25812
Current topics in aquatic sciences (3),DTU National Institute of Aquatic Resources,Not found,1.5 ,https://kurser.dtu.dk/course/25813
Current topics in Molecular and Cellular Biology(Gl. NAT),PhD School at the Faculty of SCIENCE at University of Copenhagen,17 September 2012 -,5 ,http://www1.bio.ku.dk/english/research/bv/protein_sciences/phdkursus/
Cybersecurity for Microgrids (2025),Doctoral School of Engineering and Science at Aalborg University,10 September 2025 - 12 September 2025,1.5 ,https://phd.moodle.aau.dk/course/view.php?id=2574
Data management plan and responsible handling of research data (11-13/3 + 3/4 2025),Graduate School of Health Sciences at University of Southern Denmark,11 March 2025 - 03 April 2025,4 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
Data management plan and responsible handling of research data (9-11/9 + 9/10 2025),Graduate School of Health Sciences at University of Southern Denmark,09 September 2025 - 11 October 2025,4 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
Data Science Projects (generic course),PhD School at the Faculty of SCIENCE at University of Copenhagen,02 September 2025 - 04 November 2025,4 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112726&sitepath=NAT
Data Science using R (2025),Doctoral School of Engineering and Science at Aalborg University,05 February 2025 - 13 March 2025,4 ,https://phd.moodle.aau.dk/course/view.php?id=2509
Decision Theory (ECON 5455),Aarhus BSS Graduate School at Aarhus University,30 January 2023 -,5 ,https://econ.au.dk/talent-development/phd-programme/phdcourses/semester-courses/
Degrowth and socioecological justice across disciplines: a reading and discussion-based PhD course,PhD School at the Faculty of SCIENCE at University of Copenhagen,19 February 2025 - 16 April 2025,2.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112484&sitepath=NAT
Dementia 2025,Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,24 March 2025 - 25 March 2025,1.5 ,https://phd.moodle.aau.dk/course/view.php?id=2619
Description. sampling and classifications of Danish soils based on field studies (2025),Graduate School of Technical Sciences at Aarhus University,16 June 2025 - 20 June 2025,4 ,https://phd.tech.au.dk/for-phd-students/courses/scientific-courses/courses-2025/agroecology/description-sampling-and-classifications-of-danish-soils-based-on-field-studies-2025
Design and Query Processing in Specialized Data Management Systems (2025),The Technical Doctoral School of IT and Design at Aalborg University,15 September 2025 - 17 September 2025,2 ,https://phd.moodle.aau.dk/course/view.php?id=2558
Design Thinking. Design Research. and Design Experiments 2025,The Technical Doctoral School of IT and Design at Aalborg University,20 October 2025 - 21 October 2025,2 ,https://phd.moodle.aau.dk/course/view.php?id=2531
Detector Technology for particle physics,PhD School at the Faculty of SCIENCE at University of Copenhagen,Not found,5 ,http://phansen@nbi.dk
Development and implementation of machine learning models for dynamic risk prediction models in health care applications (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,16 June 2025 - 19 June 2025,3 ,https://phd.moodle.aau.dk/course/view.php?id=2612
Diabetic neuropathy: deep insights into research methodologies. clinical applications and future research strategies,Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,24 October 2025 - 24 October 2025,0.75 ,https://phd.moodle.aau.dk/course/view.php?id=2613
DigiQ PhD School on Quantum Technology,DTU Department of Physics,Not found,2.5 ,https://kurser.dtu.dk/course/10550
Digital Forvaltning,The PhD School at the Faculty of Business and Social Sciences at University of Southern Denmark,20 August 2019 -,2 ,http://.
Dilemmas in Intervention Research (20-22/5 + 19/6 2025),Graduate School of Health Sciences at University of Southern Denmark,20 May 2025 - 19 June 2025,4.4 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
Disease-related malnutrition (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,10 November 2025 - 13 November 2025,3 ,https://phd.moodle.aau.dk/course/view.php?id=2616
Dissemination of Clinical Research - Papers. preprints. and social media,Graduate School of Health and Medical Sciences at University of Copenhagen,20 March 2025 - 21 March 2025,1.4 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112624&sitepath=SUND
Distributed Data Processing with Dataflow Systems (2025),The Technical Doctoral School of IT and Design at Aalborg University,09 June 2025 - 10 June 2025,2 ,https://phd.moodle.aau.dk/course/view.php?id=2556
DRA summer school for PhD students in Pharmaceutical Sciences,Graduate School of Health and Medical Sciences at University of Copenhagen,19 August 2025 - 20 August 2025,1.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112693&sitepath=SUND
Drug Delivery,Graduate School of Health and Medical Sciences at University of Copenhagen,19 May 2025 - 23 May 2025,4.2 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112332&sitepath=SUND
Drug delivery – using nano and microtechnologies,DTU Department of Health Technology,Not found,5 ,https://kurser.dtu.dk/course/22232
DTU Compute Academic Writing Bootcamp,DTU Department of Informatics and Mathematical Modeling,Not found,2.5 ,https://kurser.dtu.dk/course/02982
DTU Compute PhD Seminar,DTU Department of Informatics and Mathematical Modeling,Not found,2.5 ,https://kurser.dtu.dk/course/02949
DTU Health Tech PhD Introductory Course,DTU Department of Health Technology,Not found,5 ,https://kurser.dtu.dk/course/22800
Dust 2 DNA,Graduate School of Health and Medical Sciences at University of Copenhagen,18 August 2025 - 22 August 2025,3.7 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112790&sitepath=SUND
Dynamics of Organic Carbon in Soils(GL. NAT),PhD School at the Faculty of SCIENCE at University of Copenhagen,Not found,7.5 ,http://www1.bio.ku.dk/uddannelse/phd-kursusoversigt/detaljer/?obvius_proxy_url=http://www2.bio.ku.dk/cms/phd-kursusoversigt/detaljer.asp?ID=9
Effective Speaking,Graduate School of Health and Medical Sciences at University of Copenhagen,17 February 2025 - 06 March 2025,4.3 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112170&sitepath=SUND
Effective Speaking,Graduate School of Health and Medical Sciences at University of Copenhagen,02 June 2025 - 20 June 2025,4.3 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112171&sitepath=SUND
Effective Speaking,Graduate School of Health and Medical Sciences at University of Copenhagen,22 September 2025 - 09 October 2025,4.3 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112172&sitepath=SUND
Electrochemistry in Biomedicine and Nanobiotechnology 2024,Graduate School of Natural Sciences at Aarhus University,Not found,5 ,https://phd.nat.au.dk/for-phd-students/courses/scientific-courses/courses-2024/nanoscience-1/electrochemistry-in-biomedicine-and-nanobiotechnology-2024
Electrochemistry: From fundamentals to applications 2025,Doctoral School of Engineering and Science at Aalborg University,09 April 2025 - 11 April 2025,2.5 ,https://phd.moodle.aau.dk/course/view.php?id=2514
Electrolyte Solution Thermodynamics,DTU Department of Chemical and Biochemical Engineering,Not found,7.5 ,https://kurser.dtu.dk/course/28928
Electromagnetics (2025),The Technical Doctoral School of IT and Design at Aalborg University,09 November 2025 - 12 November 2025,3 ,https://phd.moodle.aau.dk/course/view.php?id=2537
Electron Microscopy and Analysis for Materials Research,DTU Department of Mechanical Engineering,Not found,5 ,https://kurser.dtu.dk/course/41690
Electronic Structure in Inorganic Chemistry(GL. NAT),PhD School at the Faculty of SCIENCE at University of Copenhagen,Not found,7.5 ,http://www.ki.ku.dk/uddannelser/phd/inorganicchemistry/
Electronic structure journal club,DTU Department of Physics,Not found,5 ,https://kurser.dtu.dk/course/10508
EMI/EMC in Power Electronics (2025),Doctoral School of Engineering and Science at Aalborg University,11 November 2025 - 13 November 2025,2 ,https://phd.moodle.aau.dk/course/view.php?id=2579
Empirical Finance: Fixed Income,CBS PhD School,07 May 2025 - 21 July 2025,2.5 ,https://phdsupport.nemtilmeld.dk/180/
Empirical Finance: Identification Strategies in Corporate Finance,CBS PhD School,26 March 2025 - 27 March 2025,2.5 ,https://phdsupport.nemtilmeld.dk/193/
Energy Economics: Energy Consumption,DTU DTU Management Engineering,Not found,3 ,https://kurser.dtu.dk/course/42146
Energy Markets and Analytics 2025,Doctoral School of Engineering and Science at Aalborg University,06 March 2025 - 07 March 2025,1.5 ,https://phd.moodle.aau.dk/course/view.php?id=2566
Energy Storage Systems- Techno-Economic Aspects Control Mechanisms and Grid Integration (2025),Doctoral School of Engineering and Science at Aalborg University,10 June 2025 - 13 June 2025,3 ,https://phd.moodle.aau.dk/course/view.php?id=2571
English for Researchers - Viva voce/PhD defence,Graduate School of Health and Medical Sciences at University of Copenhagen,20 May 2025 - 22 May 2025,1.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112534&sitepath=SUND
English for Researchers: Write and Talk,Graduate School of Health and Medical Sciences at University of Copenhagen,28 February 2025 - 04 April 2025,3.9 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112432&sitepath=SUND
English grammar in context (19-20 +22/5 2025),Graduate School of Health Sciences at University of Southern Denmark,19 May 2025 - 22 May 2025,2 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
Epidemiology - Basic Principles (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,08 September 2025 - 19 September 2025,3 ,https://phd.moodle.aau.dk/course/view.php?id=2611
Epidemiology 2: Analysing data from observational studies,Graduate School of Health and Medical Sciences at University of Copenhagen,20 October 2025 - 12 December 2025,6 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112764&sitepath=SUND
Epidemiology 2: Analysing data from observational studies,Graduate School of Health and Medical Sciences at University of Copenhagen,19 October 2026 - 11 December 2026,6 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112802&sitepath=SUND
Epidemiology I - Basic Principles of Epidemiology,Graduate School of Health Sciences at Aarhus University,20 May 2025 - 23 May 2025,2.5 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1544
Epidemiology I - Basic Principles of Epidemiology,Graduate School of Health Sciences at Aarhus University,18 November 2025 - 21 November 2025,2.5 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1552
Epidemiology I: Planning a study,Graduate School of Health and Medical Sciences at University of Copenhagen,04 August 2025 - 10 October 2025,6 ,https://phdcourses.ku.dk/detailkursus.aspx?id=111710&sitepath=SUND
Epidemiology II,Graduate School of Health Sciences at Aarhus University,11 August 2025 - 20 August 2025,4.2 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1545
Essential Research Skills for PhD students at Arts and Humanities,Graduate School. Arts at Aarhus University,02 June 2025 - 03 June 2025,02 June 2025 - 03 June 2025,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1716
Ethical challenges and dilemmas in research with vulnerable and socially exposed groups in society F25,Graduate School. Arts at Aarhus University,09 April 2025 - 11 April 2025,Course dates,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1704
Ethics and Social Responsibility for Scientists. Engineers and Health Researchers 2025,Doctoral School of Engineering and Science at Aalborg University,01 December 2025 - 04 December 2025,2.5 ,https://phd.moodle.aau.dk/course/view.php?id=2516
Ethnography in health care sciences (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,30 September 2025 - 03 October 2025,3 ,https://phd.moodle.aau.dk/course/view.php?id=2623
Evaluating complex interventions in Public Health,Graduate School of Health Sciences at Aarhus University,19 March 2025 - 21 March 2025,2.4 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1564
Evidence based Best Practice,Graduate School of Health and Medical Sciences at University of Copenhagen,07 April 2025 - 09 April 2025,2.1 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112629&sitepath=SUND
Evolutionary processes affecting health - Medical Geobiology,Graduate School of Health and Medical Sciences at University of Copenhagen,11 August 2025 - 15 August 2025,4 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112765&sitepath=SUND
Exoskeletons for prevention and rehabilitation (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,02 June 2025 - 03 June 2025,1.5 ,https://phd.moodle.aau.dk/course/view.php?id=2597
Experimental Architecture with Computational Design and Digital Fabrication,The PhD School at the Faculty of Engineering at University of Southern Denmark,04 August 2025 - 15 August 2025,7.5 ,https://www.sdu.dk/en/forskning/phd/phd_skoler/phdtek
Experimental microsurgical techniques in the rat (30/9-02/10 2025),Graduate School of Health Sciences at University of Southern Denmark,30 September 2025 - 02 October 2025,4 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
Experimental surgery I – Basic principles and procedures,Graduate School of Health and Medical Sciences at University of Copenhagen,29 October 2025 - 31 October 2025,3 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112449&sitepath=SUND
Experimental surgery I – Basic principles and procedures,Graduate School of Health and Medical Sciences at University of Copenhagen,09 April 2025 - 11 April 2025,3 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112447&sitepath=SUND
Experimental surgery I – Basic principles and procedures,Graduate School of Health and Medical Sciences at University of Copenhagen,10 September 2025 - 12 September 2025,3 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112448&sitepath=SUND
Experimenting with ethnography: Making time-space for analysis,DTU DTU Management Engineering,Not found,5 ,https://kurser.dtu.dk/course/42715
Explanatory modeling of observational quantitative data,The Doctoral School of Social Sciences and Humanities at Aalborg Universitet,21 May 2025 - 23 April 2025,3 ,https://phd.moodle.aau.dk/course/view.php?id=2654
Exploring the State-of-the-Art in quantitative transport science,DTU DTU Management Engineering,Not found,5 ,https://kurser.dtu.dk/course/42787
Facilitating innovative processes,Graduate School of Health and Medical Sciences at University of Copenhagen,21 August 2025 - 22 August 2025,1.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112350&sitepath=SUND
Finishing your PhD and planning your future career,Graduate School of Health and Medical Sciences at University of Copenhagen,19 February 2025 - 20 February 2025,1.2 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112225&sitepath=SUND
Finishing your PhD and planning your future career,Graduate School of Health and Medical Sciences at University of Copenhagen,29 April 2025 - 30 April 2025,1.2 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112226&sitepath=SUND
Finishing your PhD and planning your future career,Graduate School of Health and Medical Sciences at University of Copenhagen,03 June 2025 - 04 June 2025,1.2 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112227&sitepath=SUND
Finishing your PhD and planning your future career,Graduate School of Health and Medical Sciences at University of Copenhagen,17 September 2025 - 18 September 2025,1.2 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112228&sitepath=SUND
Finishing your PhD and planning your future career,Graduate School of Health and Medical Sciences at University of Copenhagen,18 November 2025 - 19 November 2025,1.2 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112229&sitepath=SUND
Fish as experimental animals - zebrafish CRISPR and in vivo imaging,Graduate School of Health and Medical Sciences at University of Copenhagen,15 May 2025 - 23 May 2025,5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112337&sitepath=SUND
Fish capture technology,DTU National Institute of Aquatic Resources,Not found,5 ,https://kurser.dtu.dk/course/25616
Fish Diseases I,Graduate School of Health and Medical Sciences at University of Copenhagen,21 April 2025 - 25 April 2025,6 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112402&sitepath=SUND
Fish Diseases II,Graduate School of Health and Medical Sciences at University of Copenhagen,25 August 2025 - 29 August 2025,6 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112633&sitepath=SUND
Flow cytometry,Graduate School of Health Sciences at Aarhus University,24 February 2025 - 03 March 2025,3.5 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1607
Flow cytometry,Graduate School of Health Sciences at Aarhus University,29 September 2025 - 06 October 2025,3.5 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1608
Flow cytometry and cell sorting (11-14/3 2025),Graduate School of Health Sciences at University of Southern Denmark,11 March 2025 - 14 March 2025,4.6 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
Flow cytometry and cell sorting (7-10/10 2025),Graduate School of Health Sciences at University of Southern Denmark,07 October 2025 - 10 October 2025,4.6 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
FLUIDS Journal Club,DTU Department of Physics,Not found,5 ,https://kurser.dtu.dk/course/10515
Focus Groups as research method (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,07 April 2025 - 08 April 2025,1.5 ,https://phd.moodle.aau.dk/course/view.php?id=2625
Foucault and Organization. Technology. and Subject-formation,CBS PhD School,16 June 2025 - 19 June 2025,4 ,https://phdsupport.nemtilmeld.dk/38/
Foundations of Entrepreneurship,CBS PhD School,10 March 2025 - 14 April 2025,5 ,https://phdsupport.nemtilmeld.dk/189/
Fra problemformulering til struktur,The PhD School at the Faculty of Business and Social Sciences at University of Southern Denmark,13 November 2023 -,1 ,https://www.sdu.dk/da/forskning/phd/phd_skoler/phduddannelsen_under_samfundsvidenskab
Framing the PhD project: How to connect parts to a whole in a paper-based dissertation within organization and management studies?,CBS PhD School,05 March 2025 - 06 March 2025,2 ,https://phdsupport.nemtilmeld.dk/174/
From analysis to text,Graduate School. Arts at Aarhus University,Not found,3.5,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1710
From Excel to R,Graduate School of Health and Medical Sciences at University of Copenhagen,31 March 2025 - 01 April 2025,1.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112368&sitepath=SUND
From Fieldwork to Analysis F25,Graduate School. Arts at Aarhus University,11 March 2025 - 04 April 2025,3.5 ,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1706
From Idea to Project – An Introduction Course to Clinical Research and Development (2025),Doctoral School in Medicine. Biomedical Science and Technology at Aalborg University,13 March 2025 - 25 September 2025,2 ,https://phd.moodle.aau.dk/course/view.php?id=2618
From PhD to Professional: Developing and Exploring Career Opportunities outside Academia,Copenhagen Graduate School of Social Sciences,25 March 2025 - 25 March 2025,1 ,https://socialsciences.ku.dk/phd/phd-courses/registration-form/from_phd_to_professional/
From Plans to Practice F25,Graduate School. Arts at Aarhus University,05 March 2025 - 05 March 2025,No later than 19 February 2025. participants are asked to send the Martin Demant Frederiksen,https://au.phd-courses.dk/CourseCatalog/ShowCourse/1718
From project idea to field engagement in qualitative research (30/10 + 3-4/11 2025),Graduate School of Health Sciences at University of Southern Denmark,30 October 2025 - 04 November 2025,4 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
From project idea to field engagement in qualitative research (30/10 + 3-4/11 2025),Graduate School of Health Sciences at University of Southern Denmark,30 October 2025 - 04 November 2025,4 ,https://www.sdu.dk/en/forskning/phd/phdskolensundhedsvidenskab/phd_courses/upcoming_courses
From Research to Business 2025,Doctoral School of Engineering and Science at Aalborg University,29 April 2025 - 30 April 2025,2 ,https://phd.moodle.aau.dk/course/view.php?id=2470
Frontiers of Entrepreneurship Research: Methods for Expanding the Field - 5 + 2.5 ECTS - HYBRID,CBS PhD School,01 December 2025 - 05 December 2025,5 ,https://phdsupport.nemtilmeld.dk/197/
Fundamentals in Computational Analysis of Large-Scale Datasets,Graduate School of Health and Medical Sciences at University of Copenhagen,03 March 2025 - 14 March 2025,5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112540&sitepath=SUND
Fundamentals of Drug Utilization Research using Healthcare Registers,Graduate School of Health and Medical Sciences at University of Copenhagen,27 October 2025 - 31 October 2025,3.7 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112365&sitepath=SUND
Fundamentals of register-based pharmacoepidemiology,Graduate School of Health and Medical Sciences at University of Copenhagen,03 November 2025 - 07 November 2025,3.7 ,https://phdcourses.ku.dk/detailkursus.aspx?id=112401&sitepath=SUND
Fundamentals of the PhD education at SCIENCE  - module 2 - K10,PhD School at the Faculty of SCIENCE at University of Copenhagen,18 May 2026 - 22 May 2026,2.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=111856&sitepath=NAT
Fundamentals of the PhD education at SCIENCE  - module 2 - K4,PhD School at the Faculty of SCIENCE at University of Copenhagen,07 April 2025 - 11 April 2025,2.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=111850&sitepath=NAT
Fundamentals of the PhD education at SCIENCE  - module 2 - k5,PhD School at the Faculty of SCIENCE at University of Copenhagen,19 May 2025 - 23 May 2025,2.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=111851&sitepath=NAT
Fundamentals of the PhD education at SCIENCE  - module 2 - k6,PhD School at the Faculty of SCIENCE at University of Copenhagen,25 August 2025 - 29 August 2025,2.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=111852&sitepath=NAT
Fundamentals of the PhD education at SCIENCE  - module 2 - k7,PhD School at the Faculty of SCIENCE at University of Copenhagen,10 November 2025 - 14 November 2025,2.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=111853&sitepath=NAT
Fundamentals of the PhD education at SCIENCE  - module 2 - K9,PhD School at the Faculty of SCIENCE at University of Copenhagen,13 April 2026 - 17 April 2026,2.5 ,https://phdcourses.ku.dk/detailkursus.aspx?id=111855&sitepath=NAT
